Game Turn, Player, Num Cities, Population, Techs, Civics, Land Units, corps, Armies, Naval Units, TILES: Owned, Improved, BALANCE: Gold, Faith, YIELDS: Science, Culture, Gold, Faith, Production, Food
37, CIVILIZATION_ZULU, 2, 5, 2, 2, 3, 0, 0, 0, 18, 4, 191, 39, 4, 4, 12, 3, 14, 14
37, CIVILIZATION_VIETNAM, 2, 4, 3, 2, 3, 0, 0, 0, 19, 2, 60, 23, 4, 4, 7, 1, 10, 13
37, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 12, 3, 125, 0, 4, 4, 8, 0, 10, 11
37, CIVILIZATION_PERSIA, 2, 6, 3, 3, 1, 0, 0, 0, 18, 0, 108, 25, 4, 4, 6, 0, 9, 20
37, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 60, 34, 4, 2, 8, 1, 7, 14
37, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 190, 0, 3, 3, 5, 0, 4, 8
37, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 240, 0, 4, 4, 5, 0, 3, 11
37, CIVILIZATION_JAKARTA, 1, 4, 4, 2, 3, 0, 0, 0, 8, 4, 93, 0, 4, 4, 6, 0, 3, 10
37, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 187, 0, 4, 4, 4, 0, 2, 16
37, CIVILIZATION_BOLOGNA, 1, 3, 4, 3, 4, 0, 0, 0, 7, 2, 240, 0, 3, 3, 5, 0, 4, 8
37, CIVILIZATION_VILNIUS, 1, 3, 4, 2, 2, 0, 0, 0, 7, 0, 206, 0, 3, 4, 6, 0, 2, 7
37, CIVILIZATION_LISBON, 1, 2, 3, 2, 4, 0, 0, 0, 7, 0, 190, 0, 3, 3, 5, 0, 4, 5
37, CIVILIZATION_LAHORE, 1, 5, 4, 3, 1, 0, 0, 0, 7, 1, 278, 0, 4, 4, 7, 0, 3, 12
37, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 188, 0, 4, 4, 4, 0, 2, 15
37, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
38, CIVILIZATION_SCOTLAND, 1, 3, 3, 4, 2, 0, 0, 0, 12, 2, 83, 4, 4, 7, 6, 1, 7, 9
38, CIVILIZATION_ZULU, 2, 5, 2, 3, 3, 0, 0, 0, 19, 4, 148, 41, 4, 4, 10, 2, 16, 14
38, CIVILIZATION_VIETNAM, 2, 4, 3, 3, 3, 0, 0, 0, 19, 2, 66, 23, 7, 4, 6, 0, 12, 13
38, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 12, 3, 158, 0, 4, 4, 8, 0, 10, 11
38, CIVILIZATION_PERSIA, 2, 6, 3, 3, 2, 0, 0, 0, 18, 0, 115, 1, 4, 4, 6, 0, 9, 20
38, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 68, 36, 4, 2, 8, 1, 7, 14
38, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 195, 0, 3, 3, 5, 0, 4, 8
38, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 245, 0, 4, 4, 5, 0, 3, 11
38, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 4, 99, 0, 4, 4, 6, 0, 3, 10
38, CIVILIZATION_HUNZA, 1, 5, 4, 2, 2, 0, 0, 0, 7, 2, 191, 0, 4, 4, 4, 0, 2, 16
38, CIVILIZATION_BOLOGNA, 1, 3, 4, 3, 5, 0, 0, 0, 7, 2, 244, 0, 3, 3, 5, 0, 4, 8
38, CIVILIZATION_VILNIUS, 1, 3, 4, 2, 3, 0, 0, 0, 7, 0, 52, 0, 3, 4, 6, 0, 2, 7
38, CIVILIZATION_LISBON, 1, 2, 4, 2, 4, 0, 0, 0, 7, 0, 195, 0, 3, 3, 5, 0, 4, 5
38, CIVILIZATION_LAHORE, 1, 5, 4, 3, 1, 0, 0, 0, 7, 1, 286, 0, 4, 4, 7, 0, 3, 12
38, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 193, 0, 4, 4, 4, 0, 2, 15
38, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
39, CIVILIZATION_SCOTLAND, 2, 4, 3, 4, 2, 0, 0, 0, 20, 2, 64, 5, 4, 8, 6, 1, 11, 12
39, CIVILIZATION_ZULU, 2, 5, 3, 3, 3, 0, 0, 0, 19, 4, 158, 43, 4, 4, 10, 2, 16, 14
39, CIVILIZATION_VIETNAM, 2, 4, 4, 3, 3, 0, 0, 0, 19, 3, 73, 23, 7, 4, 8, 0, 11, 14
39, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 12, 3, 167, 0, 4, 4, 8, 0, 10, 11
39, CIVILIZATION_PERSIA, 2, 6, 3, 3, 2, 0, 0, 0, 18, 1, 124, 2, 4, 4, 8, 0, 10, 20
39, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 75, 38, 4, 2, 8, 1, 7, 14
39, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 200, 0, 3, 3, 5, 0, 4, 9
39, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 250, 0, 4, 4, 5, 0, 3, 11
39, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 4, 105, 0, 4, 4, 6, 0, 3, 10
39, CIVILIZATION_HUNZA, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 196, 0, 4, 4, 4, 0, 2, 16
39, CIVILIZATION_BOLOGNA, 1, 3, 4, 3, 5, 0, 0, 0, 7, 2, 248, 0, 3, 3, 5, 0, 4, 8
39, CIVILIZATION_VILNIUS, 1, 3, 4, 2, 3, 0, 0, 0, 7, 0, 58, 0, 3, 4, 6, 0, 2, 7
39, CIVILIZATION_LISBON, 1, 2, 4, 2, 4, 0, 0, 0, 7, 0, 200, 0, 3, 3, 5, 0, 4, 5
39, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 2, 293, 0, 4, 4, 7, 0, 3, 13
39, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 197, 0, 4, 4, 4, 0, 2, 15
39, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
40, CIVILIZATION_SCOTLAND, 2, 5, 3, 4, 2, 0, 0, 0, 20, 2, 70, 6, 5, 8, 6, 1, 12, 15
40, CIVILIZATION_ZULU, 2, 5, 3, 3, 3, 0, 0, 0, 19, 4, 169, 45, 4, 4, 10, 2, 16, 14
40, CIVILIZATION_VIETNAM, 2, 4, 4, 3, 3, 0, 0, 0, 19, 3, 81, 23, 7, 4, 8, 0, 11, 14
40, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 13, 3, 174, 1, 4, 4, 8, 1, 12, 11
40, CIVILIZATION_PERSIA, 2, 6, 4, 3, 2, 0, 0, 0, 18, 1, 132, 3, 4, 4, 8, 0, 10, 20
40, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 83, 40, 4, 2, 8, 1, 7, 14
40, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 205, 0, 3, 3, 5, 0, 4, 9
40, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 255, 0, 4, 4, 5, 0, 3, 11
40, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 5, 111, 0, 4, 4, 6, 0, 4, 10
40, CIVILIZATION_HUNZA, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 200, 0, 4, 4, 4, 0, 2, 16
40, CIVILIZATION_BOLOGNA, 1, 4, 4, 3, 5, 0, 0, 0, 7, 2, 252, 0, 4, 4, 5, 0, 4, 10
40, CIVILIZATION_VILNIUS, 1, 3, 4, 3, 4, 0, 0, 0, 7, 0, 64, 0, 3, 4, 6, 0, 2, 7
40, CIVILIZATION_LISBON, 1, 2, 4, 3, 5, 0, 0, 0, 7, 0, 255, 0, 3, 3, 5, 0, 4, 5
40, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 2, 301, 0, 4, 4, 7, 0, 3, 13
40, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 202, 0, 4, 4, 4, 0, 2, 15
40, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
41, CIVILIZATION_SCOTLAND, 2, 5, 3, 4, 2, 0, 0, 0, 20, 2, 76, 7, 5, 8, 6, 1, 12, 15
41, CIVILIZATION_ZULU, 2, 4, 3, 3, 3, 0, 0, 0, 19, 5, 180, 48, 4, 4, 10, 2, 14, 12
41, CIVILIZATION_VIETNAM, 2, 4, 4, 3, 3, 0, 0, 0, 19, 3, 88, 23, 7, 4, 8, 0, 11, 14
41, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 13, 3, 182, 2, 4, 4, 8, 1, 12, 11
41, CIVILIZATION_PERSIA, 2, 6, 4, 3, 2, 0, 0, 0, 18, 1, 141, 4, 4, 4, 8, 0, 9, 21
41, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 11, 1, 91, 42, 4, 2, 8, 1, 7, 14
41, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 210, 0, 3, 3, 5, 0, 4, 9
41, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 260, 0, 4, 4, 5, 0, 3, 11
41, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 5, 117, 0, 4, 4, 6, 0, 4, 10
41, CIVILIZATION_HUNZA, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 205, 0, 4, 4, 4, 0, 2, 16
41, CIVILIZATION_BOLOGNA, 1, 4, 4, 3, 5, 0, 0, 0, 7, 2, 256, 0, 4, 4, 5, 0, 4, 10
41, CIVILIZATION_VILNIUS, 1, 3, 4, 3, 4, 0, 0, 0, 7, 0, 70, 0, 3, 4, 6, 0, 2, 7
41, CIVILIZATION_LISBON, 1, 3, 4, 3, 5, 0, 0, 0, 7, 0, 260, 0, 3, 3, 5, 0, 5, 6
41, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 2, 93, 0, 4, 4, 7, 0, 3, 13
41, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 2, 3, 0, 0, 0, 7, 2, 206, 0, 4, 4, 4, 0, 2, 15
41, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
42, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 82, 7, 5, 8, 5, 0, 14, 15
42, CIVILIZATION_ZULU, 2, 4, 3, 3, 3, 0, 0, 0, 20, 5, 191, 50, 4, 4, 10, 2, 14, 12
42, CIVILIZATION_VIETNAM, 2, 5, 4, 3, 3, 0, 0, 0, 19, 3, 95, 23, 8, 4, 8, 0, 13, 15
42, CIVILIZATION_JAPAN, 1, 3, 3, 3, 2, 0, 0, 0, 13, 3, 189, 3, 4, 4, 8, 1, 12, 11
42, CIVILIZATION_PERSIA, 2, 7, 4, 4, 2, 0, 0, 0, 18, 1, 150, 4, 5, 4, 7, 0, 14, 23
42, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 13, 1, 100, 51, 4, 2, 9, 8, 8, 14
42, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 0, 215, 0, 3, 3, 5, 0, 4, 9
42, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 265, 0, 4, 4, 5, 0, 3, 11
42, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 5, 123, 0, 4, 4, 6, 0, 4, 10
42, CIVILIZATION_HUNZA, 1, 5, 5, 2, 2, 0, 0, 0, 7, 2, 209, 0, 4, 4, 4, 0, 2, 16
42, CIVILIZATION_BOLOGNA, 1, 4, 4, 3, 5, 0, 0, 0, 7, 2, 260, 0, 4, 4, 5, 0, 4, 10
42, CIVILIZATION_VILNIUS, 1, 3, 4, 3, 4, 0, 0, 0, 7, 0, 76, 0, 3, 4, 6, 0, 2, 7
42, CIVILIZATION_LISBON, 1, 3, 4, 3, 5, 0, 0, 0, 7, 0, 65, 0, 3, 3, 5, 0, 5, 6
42, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 2, 101, 0, 4, 4, 7, 0, 3, 13
42, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 3, 0, 0, 0, 7, 2, 211, 0, 4, 4, 4, 0, 2, 15
42, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
43, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 87, 7, 5, 13, 5, 0, 14, 15
43, CIVILIZATION_ZULU, 2, 4, 3, 3, 3, 0, 0, 0, 20, 5, 202, 52, 4, 4, 10, 2, 14, 12
43, CIVILIZATION_VIETNAM, 2, 5, 5, 3, 3, 0, 0, 0, 20, 3, 103, 23, 8, 4, 8, 0, 13, 15
43, CIVILIZATION_JAPAN, 1, 4, 3, 3, 2, 0, 0, 0, 13, 3, 199, 4, 5, 4, 10, 1, 13, 13
43, CIVILIZATION_PERSIA, 2, 7, 4, 4, 2, 0, 0, 0, 18, 1, 158, 4, 5, 4, 7, 0, 14, 23
43, CIVILIZATION_GAUL, 1, 5, 4, 2, 2, 0, 0, 0, 13, 1, 108, 59, 4, 2, 9, 8, 8, 14
43, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 1, 220, 0, 3, 3, 5, 0, 4, 9
43, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 270, 0, 4, 4, 5, 0, 3, 11
43, CIVILIZATION_JAKARTA, 1, 4, 4, 3, 3, 0, 0, 0, 8, 5, 129, 0, 4, 4, 6, 0, 4, 10
43, CIVILIZATION_HUNZA, 1, 6, 5, 2, 2, 0, 0, 0, 7, 2, 214, 0, 4, 4, 4, 0, 2, 16
43, CIVILIZATION_BOLOGNA, 1, 4, 4, 3, 5, 0, 0, 0, 7, 3, 264, 0, 4, 5, 5, 0, 4, 10
43, CIVILIZATION_VILNIUS, 1, 3, 4, 3, 4, 0, 0, 0, 7, 0, 82, 0, 3, 4, 6, 0, 2, 7
43, CIVILIZATION_LISBON, 1, 3, 4, 3, 5, 0, 0, 0, 7, 0, 70, 0, 3, 3, 5, 0, 5, 6
43, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 3, 108, 0, 4, 4, 7, 0, 4, 13
43, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 3, 0, 0, 0, 7, 2, 215, 0, 4, 4, 4, 0, 2, 15
43, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
44, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 92, 7, 5, 13, 5, 0, 14, 15
44, CIVILIZATION_ZULU, 2, 4, 3, 3, 5, 0, 0, 0, 20, 5, 211, 54, 4, 4, 10, 2, 14, 12
44, CIVILIZATION_VIETNAM, 2, 4, 5, 3, 3, 0, 0, 0, 20, 3, 110, 23, 7, 4, 8, 0, 11, 14
44, CIVILIZATION_JAPAN, 1, 4, 4, 3, 2, 0, 0, 0, 13, 3, 209, 5, 5, 4, 10, 1, 13, 13
44, CIVILIZATION_PERSIA, 2, 7, 4, 4, 2, 0, 0, 0, 19, 1, 105, 4, 5, 4, 7, 0, 14, 23
44, CIVILIZATION_GAUL, 2, 6, 4, 2, 2, 0, 0, 0, 20, 1, 117, 68, 5, 2, 9, 8, 11, 17
44, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 1, 225, 0, 3, 3, 5, 0, 4, 9
44, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 275, 0, 4, 4, 5, 0, 3, 11
44, CIVILIZATION_JAKARTA, 1, 4, 5, 3, 4, 0, 0, 0, 8, 5, 134, 0, 4, 4, 6, 0, 4, 10
44, CIVILIZATION_HUNZA, 1, 6, 5, 3, 2, 0, 0, 0, 7, 2, 219, 0, 4, 4, 4, 0, 2, 16
44, CIVILIZATION_BOLOGNA, 1, 4, 5, 3, 5, 0, 0, 0, 7, 3, 268, 0, 4, 5, 5, 0, 4, 10
44, CIVILIZATION_VILNIUS, 1, 3, 5, 3, 4, 0, 0, 0, 7, 0, 88, 0, 3, 4, 6, 0, 2, 7
44, CIVILIZATION_LISBON, 1, 3, 5, 3, 6, 0, 0, 0, 7, 1, 74, 0, 3, 3, 5, 0, 6, 6
44, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 3, 116, 0, 4, 4, 7, 0, 4, 13
44, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 4, 0, 0, 0, 7, 2, 5, 0, 4, 4, 4, 0, 2, 15
44, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
45, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 97, 7, 5, 13, 5, 0, 14, 15
45, CIVILIZATION_ZULU, 2, 4, 4, 3, 5, 0, 0, 0, 20, 5, 221, 56, 4, 4, 10, 2, 14, 12
45, CIVILIZATION_VIETNAM, 2, 4, 5, 4, 3, 0, 0, 0, 20, 3, 118, 23, 7, 4, 8, 0, 11, 14
45, CIVILIZATION_JAPAN, 1, 4, 4, 3, 2, 0, 0, 0, 13, 3, 218, 6, 5, 4, 10, 1, 13, 13
45, CIVILIZATION_PERSIA, 2, 7, 4, 4, 2, 0, 0, 0, 19, 1, 113, 4, 5, 4, 7, 0, 14, 23
45, CIVILIZATION_GAUL, 2, 6, 4, 3, 2, 0, 0, 0, 20, 1, 125, 76, 5, 2, 8, 7, 13, 17
45, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 1, 230, 0, 3, 3, 5, 0, 4, 9
45, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 3, 2, 0, 0, 0, 7, 2, 280, 0, 4, 4, 5, 0, 3, 12
45, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 4, 0, 0, 0, 8, 5, 139, 0, 4, 4, 6, 0, 4, 10
45, CIVILIZATION_HUNZA, 1, 6, 5, 3, 2, 0, 0, 0, 7, 2, 224, 0, 4, 4, 4, 0, 2, 16
45, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 4, 272, 0, 4, 5, 5, 0, 5, 10
45, CIVILIZATION_VILNIUS, 1, 4, 5, 3, 5, 0, 0, 0, 7, 0, 94, 0, 4, 5, 6, 0, 2, 6
45, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 7, 1, 78, 0, 3, 3, 5, 0, 6, 6
45, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 3, 123, 0, 4, 4, 7, 0, 4, 13
45, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 4, 0, 0, 0, 7, 3, 9, 0, 4, 4, 4, 0, 2, 16
45, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
46, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 102, 7, 5, 13, 5, 0, 14, 15
46, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 20, 5, 231, 58, 4, 4, 10, 2, 16, 14
46, CIVILIZATION_VIETNAM, 2, 4, 5, 4, 3, 0, 0, 0, 20, 3, 125, 23, 7, 4, 8, 0, 11, 14
46, CIVILIZATION_JAPAN, 1, 3, 4, 3, 2, 0, 0, 0, 13, 3, 226, 7, 4, 4, 8, 1, 12, 11
46, CIVILIZATION_PERSIA, 2, 7, 5, 4, 2, 0, 0, 0, 19, 1, 121, 4, 5, 4, 7, 0, 14, 23
46, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 20, 1, 133, 83, 5, 2, 8, 7, 13, 17
46, CIVILIZATION_MUSCAT, 1, 3, 4, 3, 0, 0, 0, 0, 7, 1, 235, 0, 3, 3, 5, 0, 4, 9
46, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 4, 3, 0, 0, 0, 7, 1, 69, 0, 4, 4, 5, 0, 3, 11
46, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 4, 0, 0, 0, 8, 5, 144, 0, 4, 4, 6, 0, 4, 10
46, CIVILIZATION_HUNZA, 1, 6, 5, 3, 3, 0, 0, 0, 7, 2, 228, 0, 4, 4, 4, 0, 2, 16
46, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 4, 276, 0, 4, 5, 5, 0, 5, 10
46, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 101, 0, 4, 5, 6, 0, 2, 7
46, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 7, 2, 82, 0, 3, 3, 5, 0, 6, 6
46, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 3, 131, 0, 4, 4, 7, 0, 3, 14
46, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 4, 0, 0, 0, 7, 3, 14, 0, 4, 4, 4, 0, 2, 16
46, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
47, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 20, 2, 107, 7, 5, 13, 5, 0, 14, 15
47, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 20, 5, 241, 60, 4, 4, 10, 2, 16, 14
47, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 20, 3, 182, 23, 8, 4, 8, 0, 12, 16
47, CIVILIZATION_JAPAN, 1, 3, 4, 3, 2, 0, 0, 0, 13, 3, 233, 8, 4, 4, 8, 1, 12, 11
47, CIVILIZATION_PERSIA, 2, 7, 5, 4, 2, 0, 0, 0, 19, 1, 68, 4, 5, 4, 7, 0, 14, 23
47, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 20, 1, 140, 91, 5, 2, 8, 7, 13, 17
47, CIVILIZATION_MUSCAT, 1, 3, 4, 4, 0, 0, 0, 0, 7, 1, 240, 0, 3, 3, 5, 0, 4, 9
47, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 4, 3, 0, 0, 0, 7, 2, 73, 0, 4, 4, 5, 0, 3, 12
47, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 4, 0, 0, 0, 8, 5, 149, 0, 4, 4, 6, 0, 4, 10
47, CIVILIZATION_HUNZA, 1, 6, 5, 3, 3, 0, 0, 0, 7, 2, 232, 0, 4, 4, 4, 0, 2, 16
47, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 5, 280, 0, 4, 5, 5, 0, 5, 10
47, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 107, 0, 4, 5, 6, 0, 2, 7
47, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 9, 2, 86, 0, 3, 3, 5, 0, 4, 9
47, CIVILIZATION_LAHORE, 1, 5, 5, 3, 1, 0, 0, 0, 7, 4, 138, 0, 4, 4, 7, 0, 4, 14
47, CIVILIZATION_JOHANNESBURG, 1, 5, 4, 3, 4, 0, 0, 0, 7, 3, 18, 0, 4, 4, 4, 0, 2, 17
47, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
48, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 21, 2, 137, 7, 5, 13, 5, 0, 14, 15
48, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 20, 5, 251, 62, 4, 4, 10, 2, 16, 14
48, CIVILIZATION_VIETNAM, 2, 5, 6, 4, 3, 0, 0, 0, 20, 3, 190, 23, 8, 4, 8, 0, 12, 16
48, CIVILIZATION_JAPAN, 1, 3, 4, 3, 2, 0, 0, 0, 13, 3, 216, 9, 4, 4, 8, 1, 12, 11
48, CIVILIZATION_PERSIA, 2, 7, 5, 4, 2, 0, 0, 0, 19, 1, 99, 4, 5, 4, 7, 0, 14, 23
48, CIVILIZATION_GAUL, 2, 6, 5, 3, 2, 0, 0, 0, 20, 1, 148, 98, 5, 2, 8, 7, 13, 17
48, CIVILIZATION_MUSCAT, 1, 3, 4, 4, 1, 0, 0, 0, 7, 1, 244, 0, 3, 3, 5, 0, 4, 9
48, CIVILIZATION_VATICAN_CITY, 1, 4, 4, 4, 3, 0, 0, 0, 7, 2, 77, 0, 4, 4, 5, 0, 3, 12
48, CIVILIZATION_JAKARTA, 1, 4, 6, 3, 4, 0, 0, 0, 8, 5, 154, 0, 4, 4, 6, 0, 4, 10
48, CIVILIZATION_HUNZA, 1, 6, 5, 3, 3, 0, 0, 0, 7, 2, 236, 0, 4, 4, 4, 0, 2, 16
48, CIVILIZATION_BOLOGNA, 1, 4, 6, 3, 5, 0, 0, 0, 7, 5, 284, 0, 4, 5, 5, 0, 5, 10
48, CIVILIZATION_VILNIUS, 1, 4, 6, 3, 5, 0, 0, 0, 7, 1, 114, 0, 4, 5, 6, 0, 2, 7
48, CIVILIZATION_LISBON, 1, 3, 6, 3, 6, 0, 0, 0, 9, 2, 90, 0, 3, 3, 5, 0, 6, 6
48, CIVILIZATION_LAHORE, 1, 5, 5, 3, 2, 0, 0, 0, 7, 4, 145, 0, 4, 4, 7, 0, 4, 14
48, CIVILIZATION_JOHANNESBURG, 1, 6, 4, 3, 4, 0, 0, 0, 7, 4, 23, 0, 4, 4, 5, 0, 2, 19
48, CIVILIZATION_FREE_CITIES, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0
49, CIVILIZATION_SCOTLAND, 2, 5, 3, 5, 2, 0, 0, 0, 21, 2, 117, 7, 5, 13, 5, 0, 14, 15
49, CIVILIZATION_ZULU, 2, 5, 4, 3, 5, 0, 0, 0, 20, 5, 260, 64, 4, 4, 10, 2, 16, 14
