Game Turn, City, Production Added, Current Item, Current Production, Production Needed, Overflow
51, LOC_CITY_NAME_LAHORE, 12.0, UNIT_ARCHER, 48.0, 60, 0.0
51, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 18.0, 40, 0.0
52, LOC_CITY_NAME_STIRLING, 11.0, BUILDING_STONEHENGE, 165.0, 180, 0.0
52, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 62.0, 83, 0.0
52, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 56.0, 62, 0.0
52, LOC_CITY_NAME_NONGOMA, 4.4, DISTRICT_IKANDA, 32.5, 36, 0.0
52, LOC_CITY_NAME_UMGUNGUNDLOVU, 5.5, UNIT_SCOUT, 5.5, 30, 0.0
52, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 44.7, 54, 0.0
52, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 53.9, 68, 0.0
52, LOC_CITY_NAME_TOKYO, 18.0, UNIT_SPEARMAN, 38.4, 65, 0.0
52, LOC_CITY_NAME_MASHHAD, 9.6, UNIT_ARCHER, 34.2, 60, 0.0
52, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_SPEARMAN, 70.4, 65, 5.4
52, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_SETTLER, 51.8, 110, 0.0
52, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 38.5, 58, 0.0
52, LOC_CITY_NAME_MUSCAT, 15.0, UNIT_ARCHER, 73.5, 60, 3.5
52, LOC_CITY_NAME_VATICAN_CITY, 7.2, UNIT_ARCHER, 57.6, 60, 0.0
52, LOC_CITY_NAME_BANDAR_BRUNEI, 4.5, BUILDING_GRANARY, 13.0, 65, 0.0
52, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 18.4, 65, 0.0
52, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 50.5, 65, 0.0
52, LOC_CITY_NAME_VILNIUS, 2.5, BUILDING_GRANARY, 32.5, 65, 0.0
52, LOC_CITY_NAME_LISBON, 6.5, BUILDING_GRANARY, 50.0, 65, 0.0
52, LOC_CITY_NAME_LAHORE, 12.0, UNIT_ARCHER, 60.0, 60, 0.0
52, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 24.0, 40, 0.0
53, LOC_CITY_NAME_STIRLING, 11.0, BUILDING_STONEHENGE, 176.0, 180, 0.0
53, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 66.0, 83, 0.0
53, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_BUILDER, 69.2, 62, 7.2
53, LOC_CITY_NAME_NONGOMA, 4.4, DISTRICT_IKANDA, 36.9, 36, 0.9
53, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 54.3, 54, 0.3
53, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 58.3, 68, 0.0
53, LOC_CITY_NAME_TOKYO, 18.0, UNIT_SPEARMAN, 56.4, 65, 0.0
53, LOC_CITY_NAME_MASHHAD, 10.8, UNIT_ARCHER, 45.0, 60, 0.0
53, LOC_CITY_NAME_PASARGADAE, 13.1, UNIT_TRADER, 13.1, 47, 0.0
53, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_SETTLER, 61.4, 110, 0.0
53, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 44.0, 58, 0.0
53, LOC_CITY_NAME_MUSCAT, 8.5, UNIT_TRADER, 8.5, 47, 0.0
53, LOC_CITY_NAME_VATICAN_CITY, 7.2, UNIT_ARCHER, 64.8, 60, 0.0
53, LOC_CITY_NAME_BANDAR_BRUNEI, 4.5, BUILDING_GRANARY, 17.5, 65, 0.0
53, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 20.8, 65, 0.0
53, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 55.5, 65, 0.0
53, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 35.5, 65, 0.0
53, LOC_CITY_NAME_LISBON, 5.0, BUILDING_GRANARY, 55.0, 65, 0.0
53, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 4.0, 50, 0.0
53, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 30.0, 40, 0.0
54, LOC_CITY_NAME_STIRLING, 11.0, BUILDING_STONEHENGE, 186.9, 180, 6.0
54, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 70.0, 83, 0.0
54, LOC_CITY_NAME_ULUNDI, 20.4, UNIT_SETTLER, 20.4, 140, 0.0
54, LOC_CITY_NAME_NONGOMA, 5.3, UNIT_BUILDER, 10.8, 66, 0.0
54, LOC_CITY_NAME_UMGUNGUNDLOVU, 8.8, BUILDING_GRANARY, 8.8, 65, 0.0
54, LOC_CITY_HA_NOI, 9.9, UNIT_BUILDER, 9.9, 58, 0.0
54, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 62.7, 68, 0.0
54, LOC_CITY_DONG_HOI, 3.3, UNIT_SCOUT, 3.3, 30, 0.0
54, LOC_CITY_NAME_TOKYO, 18.0, UNIT_SPEARMAN, 74.4, 65, 2.2
54, LOC_CITY_NAME_OSAKA, 3.3, BUILDING_MONUMENT, 3.3, 60, 0.0
54, LOC_CITY_NAME_MASHHAD, 12.0, UNIT_ARCHER, 57.0, 60, 0.0
54, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_TRADER, 20.8, 49, 0.0
54, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_SETTLER, 71.0, 110, 0.0
54, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 49.5, 58, 0.0
54, LOC_CITY_NAME_ADUATUCA, 30.0, UNIT_SETTLER, 101.0, 110, 0.0
54, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 13.5, 49, 0.0
54, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 2.4, 65, 0.0
54, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 21.5, 65, 0.0
54, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 23.2, 65, 0.0
54, LOC_CITY_NAME_BOLOGNA, 5.0, BUILDING_GRANARY, 60.5, 65, 0.0
54, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 38.5, 65, 0.0
54, LOC_CITY_NAME_LISBON, 6.5, BUILDING_GRANARY, 61.5, 65, 0.0
54, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 8.0, 50, 0.0
54, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 36.0, 40, 0.0
55, LOC_CITY_NAME_STIRLING, 16.0, UNIT_SETTLER, 16.0, 110, 0.0
55, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 74.0, 83, 0.0
55, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 33.6, 140, 0.0
55, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 15.2, 66, 0.0
55, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.4, BUILDING_GRANARY, 13.2, 65, 0.0
55, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 19.5, 58, 0.0
55, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 67.1, 68, 0.0
55, LOC_CITY_NAME_TOKYO, 14.2, BUILDING_SHRINE, 14.2, 70, 0.0
55, LOC_CITY_NAME_OSAKA, 3.3, BUILDING_MONUMENT, 6.6, 60, 0.0
55, LOC_CITY_NAME_MASHHAD, 12.0, UNIT_ARCHER, 69.0, 60, 9.0
55, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_TRADER, 28.5, 49, 0.0
55, LOC_CITY_NAME_ADUATUCA, 8.4, UNIT_SETTLER, 109.4, 110, 0.0
55, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 55.0, 58, 0.0
55, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 18.5, 49, 0.0
55, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 4.8, 65, 0.0
55, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 25.5, 65, 0.0
55, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 25.6, 65, 0.0
55, LOC_CITY_NAME_BOLOGNA, 5.5, BUILDING_GRANARY, 66.0, 65, 1.0
55, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 41.5, 65, 0.0
55, LOC_CITY_NAME_LISBON, 5.0, BUILDING_GRANARY, 66.5, 65, 1.5
55, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 12.0, 50, 0.0
55, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_WARRIOR, 42.0, 40, 0.0
56, LOC_CITY_NAME_STIRLING, 10.0, UNIT_SETTLER, 26.0, 110, 0.0
56, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 78.0, 83, 0.0
56, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 46.8, 140, 0.0
56, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 19.6, 66, 0.0
56, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.4, BUILDING_GRANARY, 17.6, 65, 0.0
56, LOC_CITY_HA_NOI, 9.6, UNIT_BUILDER, 29.1, 58, 0.0
56, LOC_CITY_TRA_KIEU, 4.4, DISTRICT_CAMPUS, 71.5, 68, 3.5
56, LOC_CITY_DONG_HOI, 6.6, DISTRICT_CAMPUS, 6.6, 92, 0.0
56, LOC_CITY_NAME_TOKYO, 12.0, BUILDING_SHRINE, 26.2, 70, 0.0
56, LOC_CITY_NAME_OSAKA, 3.3, BUILDING_MONUMENT, 9.9, 60, 0.0
56, LOC_CITY_NAME_MASHHAD, 21.0, BUILDING_GRANARY, 63.8, 65, 0.0
56, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_TRADER, 36.2, 49, 0.0
56, LOC_CITY_NAME_ADUATUCA, 9.6, UNIT_SETTLER, 119.0, 110, 9.0
56, LOC_CITY_NAME_BIBRAX, 5.5, UNIT_BUILDER, 60.5, 58, 2.5
56, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 23.5, 49, 0.0
56, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 7.2, 65, 0.0
56, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 29.5, 65, 0.0
56, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 28.0, 65, 0.0
56, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 44.5, 65, 0.0
56, LOC_CITY_NAME_LISBON, 24.0, UNIT_BUILDER, 24.0, 54, 0.0
56, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 16.0, 50, 0.0
56, LOC_CITY_NAME_JOHANNESBURG, 6.0, UNIT_BUILDER, 6.0, 58, 0.0
57, LOC_CITY_NAME_STIRLING, 10.0, UNIT_SETTLER, 36.0, 110, 0.0
57, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 82.0, 83, 0.0
57, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 60.0, 140, 0.0
57, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 24.0, 66, 0.0
57, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.4, BUILDING_GRANARY, 22.0, 65, 0.0
57, LOC_CITY_HA_NOI, 10.8, UNIT_BUILDER, 39.9, 58, 0.0
57, LOC_CITY_TRA_KIEU, 11.2, UNIT_SETTLER, 11.2, 140, 0.0
57, LOC_CITY_DONG_HOI, 3.3, DISTRICT_CAMPUS, 9.9, 92, 0.0
57, LOC_CITY_NAME_TOKYO, 12.0, BUILDING_SHRINE, 38.2, 70, 0.0
57, LOC_CITY_NAME_OSAKA, 3.6, BUILDING_MONUMENT, 13.5, 60, 0.0
57, LOC_CITY_NAME_MASHHAD, 12.0, BUILDING_GRANARY, 75.8, 65, 10.8
57, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_TRADER, 43.9, 49, 0.0
57, LOC_CITY_NAME_ADUATUCA, 17.4, DISTRICT_ENCAMPMENT, 17.4, 88, 0.0
57, LOC_CITY_NAME_BIBRAX, 12.0, UNIT_SPEARMAN, 12.0, 65, 0.0
57, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 28.5, 49, 0.0
57, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 9.6, 65, 0.0
57, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 33.5, 65, 0.0
57, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 30.4, 65, 0.0
57, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 47.5, 65, 0.0
57, LOC_CITY_NAME_LISBON, 19.5, UNIT_BUILDER, 43.5, 54, 0.0
57, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 20.0, 50, 0.0
58, LOC_CITY_NAME_STIRLING, 10.0, UNIT_SETTLER, 46.0, 110, 0.0
58, LOC_CITY_NAME_HADDINGTON, 4.0, DISTRICT_HOLY_SITE, 86.0, 83, 3.0
58, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 73.2, 140, 0.0
58, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 28.4, 66, 0.0
58, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.4, BUILDING_GRANARY, 26.4, 65, 0.0
58, LOC_CITY_NAME_ULUNDI, 17.0, UNIT_SETTLER, 90.2, 140, 0.0
58, LOC_CITY_HA_NOI, 12.0, BUILDING_LIBRARY, 12.0, 90, 0.0
58, LOC_CITY_TRA_KIEU, 7.7, UNIT_SETTLER, 18.9, 140, 0.0
58, LOC_CITY_DONG_HOI, 3.3, DISTRICT_CAMPUS, 13.2, 92, 0.0
58, LOC_CITY_NAME_TOKYO, 13.2, BUILDING_SHRINE, 51.4, 70, 0.0
58, LOC_CITY_NAME_OSAKA, 3.6, BUILDING_MONUMENT, 17.1, 60, 0.0
58, LOC_CITY_NAME_MASHHAD, 22.8, DISTRICT_ENCAMPMENT, 22.8, 92, 0.0
58, LOC_CITY_NAME_PASARGADAE, 7.7, UNIT_TRADER, 51.6, 49, 2.6
58, LOC_CITY_NAME_ADUATUCA, 8.4, DISTRICT_ENCAMPMENT, 25.8, 88, 0.0
58, LOC_CITY_NAME_BIBRAX, 8.2, UNIT_SPEARMAN, 20.2, 65, 0.0
58, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 33.5, 49, 0.0
58, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 12.0, 65, 0.0
58, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 37.5, 65, 0.0
58, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 32.8, 65, 0.0
58, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 50.5, 65, 0.0
58, LOC_CITY_NAME_LISBON, 19.5, UNIT_BUILDER, 63.0, 54, 0.0
58, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 24.0, 50, 0.0
58, LOC_CITY_NAME_JOHANNESBURG, 4.0, BUILDING_WATER_MILL, 4.0, 80, 0.0
59, LOC_CITY_NAME_STIRLING, 10.0, UNIT_SETTLER, 56.0, 110, 0.0
59, LOC_CITY_NAME_HADDINGTON, 7.0, UNIT_BUILDER, 7.0, 54, 0.0
59, LOC_CITY_NAME_ULUNDI, 15.6, UNIT_SETTLER, 105.8, 140, 0.0
59, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 32.8, 66, 0.0
59, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.4, BUILDING_GRANARY, 30.8, 65, 0.0
59, LOC_CITY_HA_NOI, 13.2, BUILDING_LIBRARY, 25.2, 90, 0.0
59, LOC_CITY_TRA_KIEU, 7.7, UNIT_SETTLER, 26.6, 140, 0.0
59, LOC_CITY_DONG_HOI, 3.3, DISTRICT_CAMPUS, 16.5, 92, 0.0
59, LOC_CITY_NAME_TOKYO, 14.4, BUILDING_SHRINE, 65.8, 70, 0.0
59, LOC_CITY_NAME_OSAKA, 4.8, BUILDING_MONUMENT, 21.9, 60, 0.0
59, LOC_CITY_NAME_MASHHAD, 12.0, DISTRICT_ENCAMPMENT, 34.8, 92, 0.0
59, LOC_CITY_NAME_PASARGADAE, 11.4, UNIT_SETTLER, 11.4, 110, 0.0
59, LOC_CITY_NAME_ADUATUCA, 8.4, DISTRICT_ENCAMPMENT, 34.2, 88, 0.0
59, LOC_CITY_NAME_BIBRAX, 9.0, UNIT_SPEARMAN, 29.2, 65, 0.0
59, LOC_CITY_NAME_MUSCAT, 5.0, UNIT_TRADER, 38.5, 50, 0.0
59, LOC_CITY_NAME_MUSCAT, 18.0, UNIT_TRADER, 56.5, 50, 6.5
59, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 14.4, 65, 0.0
59, LOC_CITY_NAME_BANDAR_BRUNEI, 4.0, BUILDING_GRANARY, 41.5, 65, 0.0
59, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 35.2, 65, 0.0
59, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 53.5, 65, 0.0
59, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 28.0, 50, 0.0
59, LOC_CITY_NAME_JOHANNESBURG, 2.0, BUILDING_WATER_MILL, 6.0, 80, 0.0
60, LOC_CITY_NAME_STIRLING, 10.0, UNIT_SETTLER, 66.0, 110, 0.0
60, LOC_CITY_NAME_HADDINGTON, 4.0, UNIT_BUILDER, 11.0, 54, 0.0
60, LOC_CITY_NAME_ULUNDI, 13.2, UNIT_SETTLER, 119.0, 140, 0.0
60, LOC_CITY_NAME_NONGOMA, 4.4, UNIT_BUILDER, 37.2, 66, 0.0
60, LOC_CITY_NAME_UMGUNGUNDLOVU, 4.8, BUILDING_GRANARY, 35.6, 65, 0.0
60, LOC_CITY_HA_NOI, 13.2, BUILDING_LIBRARY, 38.4, 90, 0.0
60, LOC_CITY_TRA_KIEU, 7.7, UNIT_SETTLER, 34.3, 140, 0.0
60, LOC_CITY_DONG_HOI, 3.3, DISTRICT_CAMPUS, 19.8, 92, 0.0
60, LOC_CITY_NAME_TOKYO, 14.4, BUILDING_SHRINE, 80.2, 70, 10.2
60, LOC_CITY_NAME_OSAKA, 4.8, BUILDING_MONUMENT, 26.7, 60, 0.0
60, LOC_CITY_NAME_MASHHAD, 12.0, DISTRICT_ENCAMPMENT, 46.8, 92, 0.0
60, LOC_CITY_NAME_PASARGADAE, 8.8, UNIT_SETTLER, 20.2, 110, 0.0
60, LOC_CITY_NAME_ADUATUCA, 8.4, DISTRICT_ENCAMPMENT, 42.6, 88, 0.0
60, LOC_CITY_NAME_BIBRAX, 9.0, UNIT_SPEARMAN, 38.2, 65, 0.0
60, LOC_CITY_NAME_VATICAN_CITY, 2.4, BUILDING_GRANARY, 16.8, 65, 0.0
60, LOC_CITY_NAME_BANDAR_BRUNEI, 5.0, BUILDING_GRANARY, 46.5, 65, 0.0
60, LOC_CITY_NAME_HUNZA, 2.4, BUILDING_GRANARY, 37.6, 65, 0.0
60, LOC_CITY_NAME_VILNIUS, 3.0, BUILDING_GRANARY, 56.5, 65, 0.0
60, LOC_CITY_NAME_LAHORE, 4.0, UNIT_TRADER, 32.0, 50, 0.0
60, LOC_CITY_NAME_JOHANNESBURG, 2.0, BUILDING_WATER_MILL, 8.0, 80, 0.0
61, LOC_CITY_NAME_STIRLING, 11.0, UNIT_SETTLER, 77.0, 110, 0.0
61, LOC_CITY_NAME_HADDINGTON, 4.0, UNIT_BUILDER, 15.0, 54, 0.0
